TL,Territory Level and Typology,REG_ID,Region,VAR,Variable,VINTAGE,Vintage,DWELLINGS,Dwellings,MEASURE,Measure,FREQ,Frequency,TIME,Time,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
4,Cities,AUS03M,Brisbane (agglomeration) - Queensland,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_TOTAL,Total,GP,Percentage change from previous period,Q,Quarterly,2021-Q4,Q4-2021,PC,Percentage,0,Units,,,9.641,,
4,Cities,AUS04M,Perth (agglomeration) - Western Australia,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_TOTAL,Total,GP,Percentage change from previous period,Q,Quarterly,2020-Q1,Q1-2020,PC,Percentage,0,Units,,,0.602,,
4,Cities,AUS04M,Perth (agglomeration) - Western Australia,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_TOTAL,Total,GP,Percentage change from previous period,Q,Quarterly,2020-Q2,Q2-2020,PC,Percentage,0,Units,,,-0.699,,
4,Cities,AUS04M,Perth (agglomeration) - Western Australia,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_TOTAL,Total,GP,Percentage change from previous period,Q,Quarterly,2020-Q3,Q3-2020,PC,Percentage,0,Units,,,1.407,,
4,Cities,AUS04M,Perth (agglomeration) - Western Australia,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_TOTAL,Total,GP,Percentage change from previous period,Q,Quarterly,2020-Q4,Q4-2020,PC,Percentage,0,Units,,,2.874,,
4,Cities,AUS04M,Perth (agglomeration) - Western Australia,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_TOTAL,Total,GP,Percentage change from previous period,Q,Quarterly,2021-Q1,Q1-2021,PC,Percentage,0,Units,,,5.202,,
4,Cities,AUS04M,Perth (agglomeration) - Western Australia,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_TOTAL,Total,GP,Percentage change from previous period,Q,Quarterly,2021-Q2,Q2-2021,PC,Percentage,0,Units,,,4.762,,
4,Cities,AUS04M,Perth (agglomeration) - Western Australia,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_TOTAL,Total,GP,Percentage change from previous period,Q,Quarterly,2021-Q3,Q3-2021,PC,Percentage,0,Units,,,2.01,,
4,Cities,AUS04M,Perth (agglomeration) - Western Australia,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_TOTAL,Total,GP,Percentage change from previous period,Q,Quarterly,2021-Q4,Q4-2021,PC,Percentage,0,Units,,,2.913,,
4,Cities,AUS05M,Adelaide (agglomeration) - South Australia,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_TOTAL,Total,GP,Percentage change from previous period,Q,Quarterly,2020-Q1,Q1-2020,PC,Percentage,0,Units,,,0.411,,
4,Cities,AUS05M,Adelaide (agglomeration) - South Australia,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_TOTAL,Total,GP,Percentage change from previous period,Q,Quarterly,2020-Q2,Q2-2020,PC,Percentage,0,Units,,,-0.819,,
4,Cities,AUS05M,Adelaide (agglomeration) - South Australia,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_TOTAL,Total,GP,Percentage change from previous period,Q,Quarterly,2020-Q3,Q3-2020,PC,Percentage,0,Units,,,1.569,,
4,Cities,AUS05M,Adelaide (agglomeration) - South Australia,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_TOTAL,Total,GP,Percentage change from previous period,Q,Quarterly,2020-Q4,Q4-2020,PC,Percentage,0,Units,,,2.602,,
4,Cities,AUS05M,Adelaide (agglomeration) - South Australia,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_TOTAL,Total,GP,Percentage change from previous period,Q,Quarterly,2021-Q1,Q1-2021,PC,Percentage,0,Units,,,4.041,,
4,Cities,AUS05M,Adelaide (agglomeration) - South Australia,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_TOTAL,Total,GP,Percentage change from previous period,Q,Quarterly,2021-Q2,Q2-2021,PC,Percentage,0,Units,,,5.331,,
4,Cities,AUS05M,Adelaide (agglomeration) - South Australia,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_TOTAL,Total,GP,Percentage change from previous period,Q,Quarterly,2021-Q3,Q3-2021,PC,Percentage,0,Units,,,5.857,,
4,Cities,AUS05M,Adelaide (agglomeration) - South Australia,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_TOTAL,Total,GP,Percentage change from previous period,Q,Quarterly,2021-Q4,Q4-2021,PC,Percentage,0,Units,,,6.762,,
4,Cities,AUS07M,Canberra (agglomeration) - Australian Capital Territory,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_TOTAL,Total,GP,Percentage change from previous period,Q,Quarterly,2020-Q1,Q1-2020,PC,Percentage,0,Units,,,0.156,,
4,Cities,AUS07M,Canberra (agglomeration) - Australian Capital Territory,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_TOTAL,Total,GP,Percentage change from previous period,Q,Quarterly,2020-Q2,Q2-2020,PC,Percentage,0,Units,,,0.78,,
4,Cities,AUS07M,Canberra (agglomeration) - Australian Capital Territory,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_TOTAL,Total,GP,Percentage change from previous period,Q,Quarterly,2020-Q3,Q3-2020,PC,Percentage,0,Units,,,0.851,,
4,Cities,AUS07M,Canberra (agglomeration) - Australian Capital Territory,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_TOTAL,Total,GP,Percentage change from previous period,Q,Quarterly,2020-Q4,Q4-2020,PC,Percentage,0,Units,,,3.377,,
4,Cities,AUS07M,Canberra (agglomeration) - Australian Capital Territory,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_TOTAL,Total,GP,Percentage change from previous period,Q,Quarterly,2021-Q1,Q1-2021,PC,Percentage,0,Units,,,5.568,,
4,Cities,AUS07M,Canberra (agglomeration) - Australian Capital Territory,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_TOTAL,Total,GP,Percentage change from previous period,Q,Quarterly,2021-Q2,Q2-2021,PC,Percentage,0,Units,,,8.228,,
4,Cities,AUS07M,Canberra (agglomeration) - Australian Capital Territory,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_TOTAL,Total,GP,Percentage change from previous period,Q,Quarterly,2021-Q3,Q3-2021,PC,Percentage,0,Units,,,5.978,,
4,Cities,AUS07M,Canberra (agglomeration) - Australian Capital Territory,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_TOTAL,Total,GP,Percentage change from previous period,Q,Quarterly,2021-Q4,Q4-2021,PC,Percentage,0,Units,,,6.376,,
4,Cities,AUS12M,Hobart (agglomeration) - Tasmania,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_TOTAL,Total,GP,Percentage change from previous period,Q,Quarterly,2020-Q1,Q1-2020,PC,Percentage,0,Units,,,2.421,,
4,Cities,AUS12M,Hobart (agglomeration) - Tasmania,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_TOTAL,Total,GP,Percentage change from previous period,Q,Quarterly,2020-Q2,Q2-2020,PC,Percentage,0,Units,,,-0.447,,
4,Cities,AUS12M,Hobart (agglomeration) - Tasmania,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_TOTAL,Total,GP,Percentage change from previous period,Q,Quarterly,2020-Q3,Q3-2020,PC,Percentage,0,Units,,,1.22,,
4,Cities,AUS12M,Hobart (agglomeration) - Tasmania,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_TOTAL,Total,GP,Percentage change from previous period,Q,Quarterly,2020-Q4,Q4-2020,PC,Percentage,0,Units,,,3.107,,
4,Cities,AUS12M,Hobart (agglomeration) - Tasmania,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_TOTAL,Total,GP,Percentage change from previous period,Q,Quarterly,2021-Q1,Q1-2021,PC,Percentage,0,Units,,,6.089,,
4,Cities,AUS12M,Hobart (agglomeration) - Tasmania,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_TOTAL,Total,GP,Percentage change from previous period,Q,Quarterly,2021-Q2,Q2-2021,PC,Percentage,0,Units,,,6.261,,
4,Cities,AUS12M,Hobart (agglomeration) - Tasmania,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_TOTAL,Total,GP,Percentage change from previous period,Q,Quarterly,2021-Q3,Q3-2021,PC,Percentage,0,Units,,,8.183,,
4,Cities,AUS12M,Hobart (agglomeration) - Tasmania,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_TOTAL,Total,GP,Percentage change from previous period,Q,Quarterly,2021-Q4,Q4-2021,PC,Percentage,0,Units,,,6.455,,
4,Cities,AUS16M,Darwin (agglomeration) - Northern Territory,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_TOTAL,Total,GP,Percentage change from previous period,Q,Quarterly,2020-Q1,Q1-2020,PC,Percentage,0,Units,,,0.686,,
4,Cities,AUS16M,Darwin (agglomeration) - Northern Territory,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_TOTAL,Total,GP,Percentage change from previous period,Q,Quarterly,2020-Q2,Q2-2020,PC,Percentage,0,Units,,,-1.362,,
4,Cities,AUS16M,Darwin (agglomeration) - Northern Territory,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_TOTAL,Total,GP,Percentage change from previous period,Q,Quarterly,2020-Q3,Q3-2020,PC,Percentage,0,Units,,,0.806,,
4,Cities,AUS16M,Darwin (agglomeration) - Northern Territory,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_TOTAL,Total,GP,Percentage change from previous period,Q,Quarterly,2020-Q4,Q4-2020,PC,Percentage,0,Units,,,2.169,,
4,Cities,AUS16M,Darwin (agglomeration) - Northern Territory,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_TOTAL,Total,GP,Percentage change from previous period,Q,Quarterly,2021-Q1,Q1-2021,PC,Percentage,0,Units,,,4.693,,
4,Cities,AUS16M,Darwin (agglomeration) - Northern Territory,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_TOTAL,Total,GP,Percentage change from previous period,Q,Quarterly,2021-Q2,Q2-2021,PC,Percentage,0,Units,,,4.589,,
4,Cities,AUS16M,Darwin (agglomeration) - Northern Territory,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_TOTAL,Total,GP,Percentage change from previous period,Q,Quarterly,2021-Q3,Q3-2021,PC,Percentage,0,Units,,,1.633,,
4,Cities,AUS16M,Darwin (agglomeration) - Northern Territory,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_TOTAL,Total,GP,Percentage change from previous period,Q,Quarterly,2021-Q4,Q4-2021,PC,Percentage,0,Units,,,1.506,,
1,Country,AUS,Australia,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_SINGLE_F,Single-Family,IXOB,Index publication base,A,Annual,2020,2020,IDX,Index,0,Units,2015_100,2015=100,116.237,,
1,Country,AUS,Australia,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_SINGLE_F,Single-Family,IXOB,Index publication base,A,Annual,2021,2021,IDX,Index,0,Units,2015_100,2015=100,139.973,,
2,Large regions,AU1,"New South Wales, Sydney (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_SINGLE_F,Single-Family,IXOB,Index publication base,A,Annual,2020,2020,IDX,Index,0,Units,2015_100,2015=100,116.139,,
2,Large regions,AU1,"New South Wales, Sydney (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_SINGLE_F,Single-Family,IXOB,Index publication base,A,Annual,2021,2021,IDX,Index,0,Units,2015_100,2015=100,145.395,,
2,Large regions,AU2,"Victoria, Melbourne (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_SINGLE_F,Single-Family,IXOB,Index publication base,A,Annual,2020,2020,IDX,Index,0,Units,2015_100,2015=100,128.047,,
2,Large regions,AU2,"Victoria, Melbourne (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_SINGLE_F,Single-Family,IXOB,Index publication base,A,Annual,2021,2021,IDX,Index,0,Units,2015_100,2015=100,150.301,,
2,Large regions,AU3,"Queensland, Brisbane (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_SINGLE_F,Single-Family,IXOB,Index publication base,A,Annual,2020,2020,IDX,Index,0,Units,2015_100,2015=100,112.403,,
2,Large regions,AU3,"Queensland, Brisbane (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_SINGLE_F,Single-Family,IXOB,Index publication base,A,Annual,2021,2021,IDX,Index,0,Units,2015_100,2015=100,134.486,,
2,Large regions,AU4,"South Australia, Adelaïde (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_SINGLE_F,Single-Family,IXOB,Index publication base,A,Annual,2020,2020,IDX,Index,0,Units,2015_100,2015=100,113.526,,
2,Large regions,AU4,"South Australia, Adelaïde (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_SINGLE_F,Single-Family,IXOB,Index publication base,A,Annual,2021,2021,IDX,Index,0,Units,2015_100,2015=100,134.017,,
2,Large regions,AU5,"Western Australia, Perth (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_SINGLE_F,Single-Family,IXOB,Index publication base,A,Annual,2020,2020,IDX,Index,0,Units,2015_100,2015=100,91.254,,
2,Large regions,AU5,"Western Australia, Perth (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_SINGLE_F,Single-Family,IXOB,Index publication base,A,Annual,2021,2021,IDX,Index,0,Units,2015_100,2015=100,104.66,,
2,Large regions,AU6,"Tasmania, Hobart (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_SINGLE_F,Single-Family,IXOB,Index publication base,A,Annual,2020,2020,IDX,Index,0,Units,2015_100,2015=100,146.848,,
2,Large regions,AU6,"Tasmania, Hobart (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_SINGLE_F,Single-Family,IXOB,Index publication base,A,Annual,2021,2021,IDX,Index,0,Units,2015_100,2015=100,178.251,,
2,Large regions,AU7,"Northern Territory, Darwin (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_SINGLE_F,Single-Family,IXOB,Index publication base,A,Annual,2020,2020,IDX,Index,0,Units,2015_100,2015=100,81.992,,
2,Large regions,AU7,"Northern Territory, Darwin (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_SINGLE_F,Single-Family,IXOB,Index publication base,A,Annual,2021,2021,IDX,Index,0,Units,2015_100,2015=100,92.083,,
2,Large regions,AU8,"Australian Capital Territory, Canberra (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_SINGLE_F,Single-Family,IXOB,Index publication base,A,Annual,2020,2020,IDX,Index,0,Units,2015_100,2015=100,125.706,,
2,Large regions,AU8,"Australian Capital Territory, Canberra (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_SINGLE_F,Single-Family,IXOB,Index publication base,A,Annual,2021,2021,IDX,Index,0,Units,2015_100,2015=100,155.464,,
4,Cities,AUS01M,Sydney (agglomeration) - New South Wales,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_SINGLE_F,Single-Family,IXOB,Index publication base,A,Annual,2020,2020,IDX,Index,0,Units,2015_100,2015=100,116.139,,
4,Cities,AUS01M,Sydney (agglomeration) - New South Wales,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_SINGLE_F,Single-Family,IXOB,Index publication base,A,Annual,2021,2021,IDX,Index,0,Units,2015_100,2015=100,145.395,,
4,Cities,AUS02M,Melbourne (agglomeration) - Victoria,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_SINGLE_F,Single-Family,IXOB,Index publication base,A,Annual,2020,2020,IDX,Index,0,Units,2015_100,2015=100,128.047,,
4,Cities,AUS02M,Melbourne (agglomeration) - Victoria,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_SINGLE_F,Single-Family,IXOB,Index publication base,A,Annual,2021,2021,IDX,Index,0,Units,2015_100,2015=100,150.301,,
4,Cities,AUS03M,Brisbane (agglomeration) - Queensland,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_SINGLE_F,Single-Family,IXOB,Index publication base,A,Annual,2020,2020,IDX,Index,0,Units,2015_100,2015=100,112.403,,
4,Cities,AUS03M,Brisbane (agglomeration) - Queensland,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_SINGLE_F,Single-Family,IXOB,Index publication base,A,Annual,2021,2021,IDX,Index,0,Units,2015_100,2015=100,134.486,,
4,Cities,AUS04M,Perth (agglomeration) - Western Australia,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_SINGLE_F,Single-Family,IXOB,Index publication base,A,Annual,2020,2020,IDX,Index,0,Units,2015_100,2015=100,91.254,,
4,Cities,AUS04M,Perth (agglomeration) - Western Australia,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_SINGLE_F,Single-Family,IXOB,Index publication base,A,Annual,2021,2021,IDX,Index,0,Units,2015_100,2015=100,104.66,,
4,Cities,AUS05M,Adelaide (agglomeration) - South Australia,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_SINGLE_F,Single-Family,IXOB,Index publication base,A,Annual,2020,2020,IDX,Index,0,Units,2015_100,2015=100,113.526,,
4,Cities,AUS05M,Adelaide (agglomeration) - South Australia,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_SINGLE_F,Single-Family,IXOB,Index publication base,A,Annual,2021,2021,IDX,Index,0,Units,2015_100,2015=100,134.017,,
4,Cities,AUS07M,Canberra (agglomeration) - Australian Capital Territory,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_SINGLE_F,Single-Family,IXOB,Index publication base,A,Annual,2020,2020,IDX,Index,0,Units,2015_100,2015=100,125.706,,
4,Cities,AUS07M,Canberra (agglomeration) - Australian Capital Territory,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_SINGLE_F,Single-Family,IXOB,Index publication base,A,Annual,2021,2021,IDX,Index,0,Units,2015_100,2015=100,155.464,,
4,Cities,AUS12M,Hobart (agglomeration) - Tasmania,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_SINGLE_F,Single-Family,IXOB,Index publication base,A,Annual,2020,2020,IDX,Index,0,Units,2015_100,2015=100,146.848,,
4,Cities,AUS12M,Hobart (agglomeration) - Tasmania,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_SINGLE_F,Single-Family,IXOB,Index publication base,A,Annual,2021,2021,IDX,Index,0,Units,2015_100,2015=100,178.251,,
4,Cities,AUS16M,Darwin (agglomeration) - Northern Territory,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_SINGLE_F,Single-Family,IXOB,Index publication base,A,Annual,2020,2020,IDX,Index,0,Units,2015_100,2015=100,81.992,,
4,Cities,AUS16M,Darwin (agglomeration) - Northern Territory,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_SINGLE_F,Single-Family,IXOB,Index publication base,A,Annual,2021,2021,IDX,Index,0,Units,2015_100,2015=100,92.083,,
1,Country,AUS,Australia,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_SINGLE_F,Single-Family,GY,Percentage change on the same period of the previous year,A,Annual,2020,2020,PC,Percentage,0,Units,,,5.989,,
1,Country,AUS,Australia,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_SINGLE_F,Single-Family,GY,Percentage change on the same period of the previous year,A,Annual,2021,2021,PC,Percentage,0,Units,,,20.42,,
2,Large regions,AU1,"New South Wales, Sydney (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_SINGLE_F,Single-Family,GY,Percentage change on the same period of the previous year,A,Annual,2020,2020,PC,Percentage,0,Units,,,8.198,,
2,Large regions,AU1,"New South Wales, Sydney (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_SINGLE_F,Single-Family,GY,Percentage change on the same period of the previous year,A,Annual,2021,2021,PC,Percentage,0,Units,,,25.191,,
2,Large regions,AU2,"Victoria, Melbourne (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_SINGLE_F,Single-Family,GY,Percentage change on the same period of the previous year,A,Annual,2020,2020,PC,Percentage,0,Units,,,6.699,,
2,Large regions,AU2,"Victoria, Melbourne (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_SINGLE_F,Single-Family,GY,Percentage change on the same period of the previous year,A,Annual,2021,2021,PC,Percentage,0,Units,,,17.379,,
2,Large regions,AU3,"Queensland, Brisbane (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_SINGLE_F,Single-Family,GY,Percentage change on the same period of the previous year,A,Annual,2020,2020,PC,Percentage,0,Units,,,3.667,,
2,Large regions,AU3,"Queensland, Brisbane (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_SINGLE_F,Single-Family,GY,Percentage change on the same period of the previous year,A,Annual,2021,2021,PC,Percentage,0,Units,,,19.646,,
2,Large regions,AU4,"South Australia, Adelaïde (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_SINGLE_F,Single-Family,GY,Percentage change on the same period of the previous year,A,Annual,2020,2020,PC,Percentage,0,Units,,,2.088,,
2,Large regions,AU4,"South Australia, Adelaïde (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_SINGLE_F,Single-Family,GY,Percentage change on the same period of the previous year,A,Annual,2021,2021,PC,Percentage,0,Units,,,18.05,,
2,Large regions,AU5,"Western Australia, Perth (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_SINGLE_F,Single-Family,GY,Percentage change on the same period of the previous year,A,Annual,2020,2020,PC,Percentage,0,Units,,,2,,
2,Large regions,AU5,"Western Australia, Perth (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_SINGLE_F,Single-Family,GY,Percentage change on the same period of the previous year,A,Annual,2021,2021,PC,Percentage,0,Units,,,14.69,,
2,Large regions,AU6,"Tasmania, Hobart (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_SINGLE_F,Single-Family,GY,Percentage change on the same period of the previous year,A,Annual,2020,2020,PC,Percentage,0,Units,,,6.405,,
2,Large regions,AU6,"Tasmania, Hobart (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_SINGLE_F,Single-Family,GY,Percentage change on the same period of the previous year,A,Annual,2021,2021,PC,Percentage,0,Units,,,21.384,,
2,Large regions,AU7,"Northern Territory, Darwin (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_SINGLE_F,Single-Family,GY,Percentage change on the same period of the previous year,A,Annual,2020,2020,PC,Percentage,0,Units,,,-0.485,,
2,Large regions,AU7,"Northern Territory, Darwin (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_SINGLE_F,Single-Family,GY,Percentage change on the same period of the previous year,A,Annual,2021,2021,PC,Percentage,0,Units,,,12.307,,
2,Large regions,AU8,"Australian Capital Territory, Canberra (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_SINGLE_F,Single-Family,GY,Percentage change on the same period of the previous year,A,Annual,2020,2020,PC,Percentage,0,Units,,,4.942,,
2,Large regions,AU8,"Australian Capital Territory, Canberra (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_SINGLE_F,Single-Family,GY,Percentage change on the same period of the previous year,A,Annual,2021,2021,PC,Percentage,0,Units,,,23.673,,
4,Cities,AUS01M,Sydney (agglomeration) - New South Wales,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_SINGLE_F,Single-Family,GY,Percentage change on the same period of the previous year,A,Annual,2020,2020,PC,Percentage,0,Units,,,8.198,,
4,Cities,AUS01M,Sydney (agglomeration) - New South Wales,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_SINGLE_F,Single-Family,GY,Percentage change on the same period of the previous year,A,Annual,2021,2021,PC,Percentage,0,Units,,,25.191,,
